,id,ra,dec,z_spec,z_phot,log_mass,log_sfr,is_mass_clumpy,is_UV_clumpy
2073,29299,150.16339,1.8076688,-1.0,1.599,10.3,2.0562338435056864,False,True
2074,29303,150.22273,1.8071659,0.5304,0.565,10.14,0.7839035792727349,False,False
2075,29305,150.11665,1.8076069,-1.0,0.853,10.22,1.1531133315106092,False,False
2076,29308,150.11118,1.8078322,-1.0,1.152,10.11,1.3531465462139791,False,False
2077,29317,150.1577,1.8075008,-1.0,0.628,10.32,0.7964355588101745,False,True
2078,29322,150.20706,1.8082703,-1.0,1.261,10.0,1.4380832887672357,True,True
2079,29332,149.91959,1.8084598,-1.0,0.872,10.29,0.9293167267534956,False,True
2080,29365,150.26677,1.8076731,-1.0,0.967,10.58,0.9430986230054852,False,True
2081,29381,150.07581,1.8085009,-1.0,1.109,10.51,1.6441923209713596,True,True
2082,29391,150.28696,1.8075531,-1.0,1.217,10.36,1.40956119452185,False,False
2083,29407,150.14552,1.8092968,-1.0,1.027,10.21,1.2725841491100425,False,True
2084,29433,149.97813,1.8094951,-1.0,0.853,10.25,0.4487063199050799,False,False
2085,29441,150.01991,1.8095944,-1.0,1.732,10.52,2.004673826247193,False,True
2086,29451,150.10423,1.8089913,-1.0,0.711,10.37,1.089728533074736,False,True
2087,29461,150.36546,1.8101678,-1.0,0.948,10.25,0.5360531551592047,False,False
2088,29468,150.17603,1.8098137,-1.0,1.239,10.53,0.7006171956820569,False,False
2089,29471,150.0764,1.8084251,-1.0,0.853,9.91,1.113508840532819,False,True
2090,29481,150.10197,1.8098998,-1.0,1.109,10.23,1.6019731237445338,True,True
2091,29500,150.19563,1.8093731,-1.0,1.152,10.42,1.188281479522667,False,False
2092,29504,150.21843,1.8091156,0.5279,0.549,10.56,1.1024337056813365,False,True
2093,29512,149.93948,1.8107271,-1.0,0.928,9.88,1.0309638423782752,False,False
2094,29514,149.98006,1.8102894,-1.0,1.843,11.15,1.7249636405012867,False,False
2095,29518,150.2429,1.810967,0.7365,0.729,9.8,0.7930216598459832,False,False
2096,29548,150.33112,1.8101956,-1.0,1.027,10.07,1.1966458867870875,False,False
2097,29595,150.36452,1.8106773,-1.0,0.967,10.85,1.4200548157787636,False,False
2098,29596,150.13879,1.8109107,-1.0,1.958,10.99,2.258984292343861,False,False
2099,29605,150.02507,1.8115658,-1.0,1.007,10.12,1.3902460451092211,False,True
2100,29623,150.20444,1.8123087,-1.0,1.449,10.59,1.3397494816808757,True,True
2101,29655,149.94193,1.812427,-1.0,0.909,10.55,1.2255935481547997,False,False
2102,29657,150.17027,1.8121893,-1.0,0.948,10.44,1.649422487770878,False,True
2103,29674,150.05405,1.8133647,-1.0,1.152,9.99,1.1902756565569608,False,False
2104,29701,150.23753,1.8130848,-1.0,0.853,10.33,0.8813846567705729,False,False
2105,29712,149.99307,1.8136013,-1.0,1.027,9.81,1.0865021989703694,False,False
2106,29724,150.09756,1.8125657,-1.0,0.928,10.71,0.5960470075454392,False,False
2107,29730,150.16328,1.8123953,-1.0,0.534,9.98,0.5090680450171616,False,True
2108,29731,150.35262,1.8125737,-1.0,1.759,10.56,1.6900542464276764,False,True
2109,29756,149.93179,1.8131626,-1.0,1.027,10.65,1.3354378404347835,False,False
2110,29767,149.96353,1.8129503,-1.0,1.787,11.02,2.3346427085627117,True,True
2111,29770,150.15918,1.8141682,-1.0,1.4,10.59,0.6028193424326997,False,False
2112,29799,150.19258,1.8155262,-1.0,1.599,10.71,2.076840617116761,False,False
2113,29823,150.19539,1.8152117,-1.0,1.353,10.57,1.577951127729755,False,False
2114,29841,150.01846,1.8128744,-1.0,1.843,10.96,2.270555399797473,True,True
2115,29842,150.11101,1.8151615,-1.0,0.948,10.12,0.794139355767774,False,True
2116,29846,150.2616,1.8157511,-1.0,1.152,10.09,1.3043397048923389,False,True
2117,29856,150.28065,1.81542,-1.0,0.58,9.82,0.3098430047160705,False,False
2118,29903,150.04274,1.8163908,-1.0,1.759,10.69,1.1581211503374949,False,False
2119,29906,149.9064,1.8160694,-1.0,0.628,10.05,0.7102866477028908,False,False
2120,29908,150.22731,1.8159572,-1.0,0.948,10.63,1.2119477436794337,False,False
2121,29926,150.09134,1.8147815,-1.0,1.284,10.82,1.385481150169244,False,True
2122,29943,150.19579,1.8158494,-1.0,1.449,11.09,2.28166502215464,False,False
2123,29973,150.25491,1.817176,-1.0,0.872,10.38,1.2488311928079616,False,False
2124,30002,150.29568,1.8178996,-1.0,1.068,10.12,1.1241454250616538,True,False
2125,30010,150.19693,1.8174995,-1.0,1.424,10.2,0.9296232515152404,False,True
2126,30011,150.27048,1.8178942,-1.0,0.872,9.92,0.2559957267224019,True,True
2127,30013,150.11395,1.8181897,-1.0,0.853,9.83,-0.4306260903849541,False,True
2128,30015,150.34302,1.8167939,-1.0,0.853,10.39,1.3287668295915251,False,True
2129,30023,150.30817,1.8178238,-1.0,1.652,10.45,2.1856044757486246,False,True
2130,30059,150.28627,1.8181587,-1.0,0.853,10.46,0.4695274791870139,False,False
2131,30066,150.33447,1.8188508,-1.0,0.967,9.88,1.0317315399458264,False,False
2132,30070,150.1729,1.8175579,-1.0,0.661,9.95,0.540454613671412,False,True
2133,30085,150.15697,1.8179425,-1.0,0.909,10.7,0.9140256516963288,True,True
2134,30087,150.22975,1.8189818,-1.0,1.284,10.57,1.53141504551013,False,True
2135,30094,150.07069,1.8180215,-1.0,0.835,10.41,0.8604577954234711,False,False
2136,30107,150.1803,1.8189937,-1.0,1.261,10.2,1.6433342163821925,True,True
2137,30121,150.28761,1.8191507,0.7107,0.711,9.85,0.4886916983169406,False,False
2138,30143,150.33212,1.8191116,-1.0,0.987,10.42,1.518895425006695,False,True
2139,30156,150.07166,1.8189883,-1.0,0.853,10.52,1.3191060593097763,False,False
2140,30157,150.14124,1.819714,-1.0,0.835,10.19,1.7044765444398575,True,False
2141,30167,150.24869,1.8206408,-1.0,1.307,9.83,1.1907797709280188,False,False
2142,30174,150.0486,1.8188014,-1.0,0.504,9.8,0.4787107555127593,False,True
2143,30187,149.98979,1.820484,-1.0,1.007,10.25,1.4293646324176974,False,True
2144,30215,149.94337,1.8208795,-1.0,1.353,10.24,1.3928903207033465,True,True
2145,30223,150.16042,1.8200136,-1.0,0.872,10.51,1.346372536824548,False,False
2146,30245,150.29279,1.8201778,-1.0,1.007,10.43,1.5589364553519425,False,True
2147,30250,149.91222,1.820801,-1.0,1.4,10.63,1.4325203413589296,False,False
2148,30265,150.27536,1.8162031,-1.0,0.928,10.7,1.1842654430621078,False,True
2149,30266,150.04846,1.8202814,-1.0,1.574,10.99,2.367829100062835,False,False
2150,30294,150.09081,1.8211342,-1.0,0.948,10.45,2.063757311648593,False,True
2151,30297,149.91168,1.8222055,-1.0,1.449,10.61,1.3108844023431254,True,True
2152,30310,150.21281,1.8228452,-1.0,1.652,10.36,1.532945375615925,False,False
2153,30314,150.24789,1.8223673,0.8389,0.817,9.94,1.2935835134961169,False,False
2154,30327,150.23051,1.8210417,0.5247,0.519,10.03,0.9187116653823212,False,False
2155,30337,150.1425,1.8225454,-1.0,0.987,9.87,1.1075830311913215,False,True
2156,30338,150.36969,1.822735,-1.0,0.967,9.97,1.0922292421628566,False,False
2157,30343,150.18677,1.8227828,-1.0,1.574,10.62,1.9378687965638597,False,False
2158,30344,150.16331,1.8219228,-1.0,1.4,10.63,1.633337137396425,False,False
2159,30347,150.01842,1.8223593,-1.0,1.815,10.61,2.1217797260081213,False,True
2160,30356,150.03651,1.8214123,-1.0,1.027,10.78,1.7027061914734425,False,True
2161,30406,150.017,1.8220832,-1.0,0.661,10.33,0.2487087356009177,False,False
2162,30419,150.32889,1.8233476,-1.0,1.13,9.9,1.2457346934565856,False,False
2163,30421,150.20615,1.8220381,-1.0,0.729,10.31,0.9739586861067036,False,True
2164,30492,149.96585,1.8245246,-1.0,1.173,10.15,1.1605885682900348,False,False
2165,30534,150.13634,1.8241522,-1.0,1.027,10.7,1.143451999021631,False,False
2166,30572,150.11263,1.8237863,-1.0,1.523,11.11,1.9687537144523788,False,True
2167,30618,150.26096,1.8235797,-1.0,1.705,10.52,2.2328411589904293,True,True
2168,30634,150.29225,1.826488,-1.0,0.948,10.18,1.182271956694186,False,False
2169,30641,149.92012,1.8265543,-1.0,0.987,9.87,1.035629827790439,True,True
2170,30660,149.94756,1.8255649,0.7552,0.763,10.7,-0.0013048416883442,False,False
2171,30666,150.35696,1.8275403,-1.0,1.498,10.33,1.6971508487121074,False,False
2172,30701,149.91866,1.8266979,-1.0,0.519,10.42,0.3798491787628298,False,False
2173,30707,150.26942,1.8267083,0.686,0.694,10.15,0.9161379831071752,False,True
2174,30708,150.11359,1.8271096,-1.0,1.33,10.61,1.641176546613114,False,False
2175,30758,149.97922,1.8278506,-1.0,1.152,10.47,1.643215723957674,False,False
2176,30766,149.9222,1.8282727,-1.0,1.261,10.48,1.8004765004759462,True,True
2177,30770,150.13132,1.8278621,-1.0,1.4,10.56,1.6873594908813891,False,False
2178,30775,150.19975,1.8265679,0.8952,0.928,11.1,1.4672972555517878,False,False
2179,30778,150.00632,1.8235539,-1.0,0.534,11.02,0.3287872003545347,False,False
2180,30832,150.16541,1.8294096,-1.0,1.261,10.09,1.4275834736252602,False,False
2181,30835,150.22568,1.8290395,-1.0,0.519,9.85,0.2033049161384829,False,False
2182,30845,149.98975,1.8290843,-1.0,1.815,11.03,2.1115179058933604,True,True
2183,30863,150.06548,1.8300017,-1.0,1.705,10.42,2.295802324905088,False,False
2184,30881,150.05898,1.8299555,-1.0,1.284,10.12,1.1992064791616577,False,False
2185,30897,150.36749,1.8304076,-1.0,0.987,10.25,0.8980666606416348,False,False
2186,30907,150.36852,1.8302904,-1.0,1.195,10.01,1.286793175654974,False,True
2187,30925,150.21902,1.8299145,-1.0,0.519,9.87,0.6185710281201298,False,True
2188,30939,150.33797,1.8307137,-1.0,0.872,10.29,0.7761197990529878,False,False
2189,30948,149.97115,1.8293641,-1.0,0.711,10.13,0.942652811693212,False,True
2190,30949,150.18338,1.8285813,-1.0,0.549,9.95,1.3907938501556698,True,True
2191,30950,150.27841,1.8309551,-1.0,0.948,10.12,1.2883833843997747,False,False
2192,30953,150.32867,1.830321,-1.0,0.928,10.3,1.27408854142271,False,False
2193,30968,150.30913,1.8302939,-1.0,0.645,10.65,0.8752928253710079,False,True
2194,30991,150.35596,1.8318244,-1.0,1.787,10.29,1.9601995561095051,True,False
2195,30993,150.00331,1.8297325,0.7345,0.746,10.05,0.8717480189918716,True,True
2196,31015,150.19551,1.8312315,-1.0,0.853,10.26,0.7883805153195633,False,False
2197,31026,150.17046,1.8300104,-1.0,0.628,10.94,1.3831508538961748,False,True
2198,31091,149.98911,1.8326999,-1.0,1.574,10.84,1.8858303213049463,True,True
2199,31108,149.98869,1.8325878,-1.0,1.732,11.14,0.586812269443376,False,False
2200,31114,150.22816,1.8329982,-1.0,0.612,9.87,0.4938761108528229,False,True
2201,31116,150.36948,1.8334252,-1.0,1.239,10.22,1.4319906257861408,False,False
2202,31119,150.27322,1.8327755,-1.0,0.89,9.88,0.9974300737974712,True,True
2203,31140,150.00424,1.8301442,0.7107,0.711,10.99,1.509605704611556,False,True
2204,31182,150.21542,1.832234,0.5341,0.519,9.85,0.7986506454452689,True,True
2205,31183,149.9987,1.834529,-1.0,1.787,10.43,2.2091744155916304,False,True
2206,31185,150.1595,1.8313199,-1.0,0.928,10.72,1.4596789070117429,False,False
2207,31213,150.14899,1.8330822,-1.0,0.948,10.24,1.0581222157829138,True,True
2208,31223,150.33836,1.8342859,-1.0,0.872,9.95,1.1720772569694806,False,False
2209,31233,150.25462,1.8327267,-1.0,0.504,10.54,0.9951523768914536,False,True
2210,31236,150.3148,1.8342974,-1.0,0.987,9.89,1.1911714557285586,True,False
2211,31242,149.93279,1.8350914,-1.0,1.007,9.91,0.9598995878659436,True,True
2212,31246,150.21741,1.8337843,-1.0,0.534,9.93,0.7249309141923979,True,True
2213,31254,150.36522,1.8351386,-1.0,0.987,10.02,1.0898344887086295,False,True
2214,31263,149.93028,1.8333542,-1.0,0.853,10.79,-0.0150228735845066,False,True
2215,31265,150.23225,1.8350188,-1.0,1.759,10.9,2.2044564305226846,False,False
2216,31313,150.28342,1.8357311,-1.0,1.173,10.03,1.143389568994656,False,False
2217,31324,150.23111,1.834419,-1.0,0.549,10.13,0.7532765701844184,False,True
2218,31341,149.94006,1.8356998,-1.0,1.217,11.18,2.108334962614937,False,False
2219,31343,150.34624,1.8361077,-1.0,0.89,9.81,0.9007493580610796,False,False
2220,31345,150.25317,1.8314191,0.5297,0.504,10.44,1.2527317027260232,False,True
2221,31354,149.9937,1.8361074,-1.0,0.853,10.29,0.1251558295805301,False,True
2222,31368,149.94012,1.8368982,-1.0,0.967,9.82,0.7500453120117675,True,False
2223,31371,150.09393,1.8361409,-1.0,1.473,10.52,1.987831551327776,False,False
2224,31406,150.33627,1.8362494,0.8106,0.799,10.1,1.0813473078041325,False,False
2225,31409,150.259,1.8371195,-1.0,0.853,10.08,1.297651103243182,False,False
2226,31417,150.09631,1.8374408,-1.0,1.152,10.01,1.0386201619497029,False,False
2227,31429,149.97624,1.8379052,-1.0,1.217,10.24,1.384120341773882,False,True
2228,31446,150.0687,1.8374189,-1.0,1.007,10.65,1.3517190234228622,False,False
2229,31495,150.36716,1.8376783,-1.0,1.498,10.75,2.394649519936676,False,True
2230,31511,150.09941,1.8373725,-1.0,1.047,10.34,1.0709977969934237,True,True
2231,31531,150.21193,1.8346037,-1.0,0.504,10.72,0.7686381012476144,False,True
2232,31538,150.25443,1.8387645,-1.0,1.353,10.43,0.6368889069837991,False,False
2233,31564,150.214,1.8387855,-1.0,1.284,10.56,1.558288469433135,False,False
2234,31588,150.02318,1.8398499,-1.0,1.217,9.93,1.0356698346516806,True,False
2235,31597,149.93285,1.8395278,-1.0,0.928,10.01,0.9192350379232508,False,False
2236,31607,149.99458,1.8399953,-1.0,0.711,10.09,0.5593080109070125,False,False
2237,31612,150.10271,1.8395478,-1.0,1.523,10.58,1.893833861159266,False,True
2238,31614,150.28773,1.8401917,-1.0,1.152,9.82,1.1785741033799253,False,True
2239,31617,150.14468,1.8397552,-1.0,1.353,10.03,1.4157410362223437,False,True
2240,31620,150.13193,1.8391343,-1.0,0.872,10.57,1.505149978319906,False,False
2241,31632,150.09375,1.8397731,-1.0,1.068,9.82,1.4400112421114537,False,True
2242,31644,150.14198,1.8409086,-1.0,0.967,9.97,0.7045794496962993,False,False
2243,31647,150.078,1.8394601,-1.0,1.109,10.04,1.156912425700017,True,True
2244,31652,150.18376,1.8387623,-1.0,0.763,10.71,0.87069645798925,False,False
2245,31697,150.32906,1.8415334,-1.0,1.217,9.94,1.303109622057102,True,False
2246,31711,150.08534,1.8412892,-1.0,0.928,10.02,1.129012793126035,False,False
2247,31727,149.90213,1.8416305,-1.0,0.928,10.2,0.2073650374690718,True,True
2248,31768,150.14378,1.8419129,-1.0,1.007,9.9,0.93018465229862,True,False
2249,31787,150.19943,1.8414644,-1.0,0.928,10.49,1.22276847934858,False,True
2250,31799,150.08308,1.8425967,-1.0,1.988,11.07,2.2577385561526038,False,True
2251,31801,150.32561,1.8415585,-1.0,0.967,10.7,1.3809163974606975,False,True
2252,31844,150.27023,1.8422728,-1.0,0.596,10.17,0.9288565335819108,False,True
2253,31855,150.1506,1.8426389,-1.0,0.928,9.85,0.9226735678585544,False,False
2254,31864,150.27637,1.8433361,-1.0,1.217,10.42,1.4424013694827025,False,False
2255,31892,150.14339,1.8432095,-1.0,1.027,10.58,1.2511026254141386,False,True
2256,31893,150.19518,1.8415343,-1.0,0.799,10.48,1.07059193151204,False,False
2257,31908,150.3056,1.8436471,-1.0,1.261,10.61,1.8256402909268088,False,False
2258,31942,150.26874,1.8442801,-1.0,0.909,10.36,0.823930455125564,False,False
2259,31958,150.27383,1.8449005,-1.0,0.928,9.84,1.0959709223437146,False,True
2260,31965,150.00229,1.8439146,-1.0,1.261,10.62,1.6555321959369296,True,True
2261,31969,150.32494,1.8449732,-1.0,1.498,10.05,1.477034387136234,False,False
2262,31976,150.18785,1.841,-1.0,0.89,10.16,1.4756857129806042,False,True
2263,32000,150.04311,1.8440543,-1.0,1.958,11.29,1.6713394909226804,False,True
2264,32036,150.09619,1.8441482,-1.0,0.987,10.17,1.4073059070182825,False,True
2265,32042,150.28789,1.8461922,-1.0,1.261,10.62,1.5545376141466678,False,False
2266,32062,150.13835,1.8440323,0.5712,0.549,10.17,1.5216087502968103,True,True
2267,32067,150.0024,1.8462636,-1.0,1.027,10.26,0.9448773059636952,False,True
2268,32080,150.09779,1.8452471,-1.0,0.781,10.27,1.616160312847583,True,False
2269,32090,149.96484,1.8451676,0.5785,0.58,10.25,1.224558958940842,True,True
2270,32093,149.90916,1.8467692,-1.0,1.109,10.33,1.0838249960533366,False,True
2271,32101,149.95644,1.8468482,-1.0,1.353,10.58,0.2255677134394709,False,True
2272,32117,150.05331,1.8465608,0.9121,0.872,9.96,1.4382574721068877,False,False
2273,32147,149.9688,1.84727,-1.0,1.027,10.41,1.5630774549254065,False,True
2274,32167,150.15771,1.8473907,-1.0,0.746,9.9,0.7167543574326971,False,True
2275,32180,149.92223,1.8479548,-1.0,1.548,10.56,2.071137916967744,True,True
2276,32184,150.33257,1.8474591,-1.0,0.948,10.13,1.2306021747405311,True,True
2277,32198,150.35326,1.8476106,-1.0,0.948,10.12,1.427761918589799,False,False
2278,32231,150.02603,1.8486694,-1.0,1.088,9.95,1.239274447023257,True,True
2279,32251,150.23091,1.8449979,-1.0,0.612,10.77,0.4080702858871855,False,False
2280,32272,150.31512,1.8479373,-1.0,0.549,10.16,1.211200662000257,True,True
2281,32282,149.97726,1.8480543,-1.0,1.027,10.52,1.0279608597854475,False,False
2282,32288,150.14001,1.8469739,0.5555,0.504,10.46,0.5882717068423291,False,False
2283,32290,149.93912,1.8480489,-1.0,0.645,10.55,1.1983821300082942,False,False
2284,32302,149.9762,1.8486165,-1.0,1.047,10.37,0.8107028609471167,True,False
2285,32333,150.32774,1.8493835,0.9736,0.948,10.61,1.8586334294516864,False,False
2286,32347,150.12727,1.8485616,-1.0,0.534,9.98,0.6285932558512591,False,False
2287,32349,150.03242,1.8461382,-1.0,0.612,10.67,0.9356080185178692,False,False
2288,32374,150.08018,1.8496082,0.898,0.89,10.2,1.1181985680450368,False,True
2289,32375,150.15663,1.8491892,-1.0,0.928,10.63,0.9161379831071752,False,False
2290,32384,149.98732,1.849934,-1.0,1.787,10.57,2.305716711091365,True,True
2291,32394,150.06779,1.8509299,-1.0,1.239,10.07,2.4169764979691863,False,False
2292,32395,150.26102,1.8490804,-1.0,0.835,10.59,1.408256929608717,True,True
2293,32412,150.36871,1.8498268,-1.0,0.872,10.08,0.8603380065709937,True,True
2294,32426,150.04733,1.8507361,-1.0,0.799,9.93,1.0873199122064008,True,False
2295,32430,149.96696,1.8492022,-1.0,0.746,10.98,1.2704226083327774,False,False
2296,32434,150.34625,1.8502988,0.5766,0.565,10.25,1.027634965777544,False,False
2297,32455,150.04149,1.8508229,-1.0,0.799,10.07,1.1659265496090965,False,True
2298,32497,150.34882,1.851779,-1.0,1.13,10.24,1.1081250947385994,True,True
2299,32519,150.12665,1.8515863,-1.0,0.987,10.27,1.2470152905318317,False,True
2300,32527,150.20903,1.8528674,-1.0,0.987,9.87,0.9993045723383488,False,True
2301,32560,149.91586,1.8536172,-1.0,1.261,9.8,1.410810963677557,False,False
2302,32572,150.03387,1.8524964,-1.0,1.284,10.43,1.451878502333504,False,True
2303,32596,150.19652,1.8535999,-1.0,1.787,10.53,1.999400259698921,True,True
2304,32602,150.17638,1.8535734,-1.0,0.872,10.11,0.7125655278733083,False,False
2305,32628,150.24603,1.8540379,0.8383,0.817,9.81,0.9185545305502736,False,False
2306,32663,150.3513,1.8544347,-1.0,0.746,10.14,1.3514677571097609,False,True
2307,32667,150.36713,1.8552446,-1.0,1.843,10.58,2.1579974106867077,True,True
2308,32673,150.27696,1.8518142,-1.0,0.987,11.14,1.5023724883116891,False,False
2309,32674,150.19644,1.8548734,-1.0,1.377,10.26,1.6689447344577335,False,True
2310,32692,149.9012,1.8544817,0.7353,0.729,10.24,0.8599784416420208,False,True
2311,32695,150.21648,1.8539588,-1.0,0.58,10.04,0.6376898191184012,False,True
2312,32721,150.3174,1.8543729,-1.0,1.007,10.84,1.4668824424384406,False,True
2313,32726,150.19099,1.8547031,-1.0,1.377,10.7,1.734063384314594,False,True
2314,32736,149.90047,1.8547536,0.636,0.628,10.45,0.7335984609613392,False,False
2315,32756,150.26666,1.8561012,-1.0,1.13,10.2,1.3412960031100658,False,True
2316,32762,150.05933,1.8559631,-1.0,1.109,10.22,1.4155575820117112,True,True
2317,32776,150.31526,1.8560711,-1.0,0.872,10.49,1.1925674533365456,False,False
2318,32782,150.1214,1.8562728,-1.0,1.217,10.33,1.6165280251614549,False,True
2319,32793,150.13741,1.8567613,-1.0,0.504,9.86,-0.5670307091255943,False,False
2320,32807,150.2731,1.8552592,0.7163,0.729,10.83,1.2118677606566648,True,True
2321,32813,150.35529,1.8560165,-1.0,0.967,10.32,1.2442523739724731,False,False
2322,32819,150.17398,1.8562849,-1.0,0.678,10.21,0.8009918612601714,False,True
2323,32828,150.30405,1.8564641,-1.0,0.987,10.18,1.085896811131588,False,True
2324,32831,150.2571,1.8576818,-1.0,1.353,9.84,1.2742964317725098,False,False
2325,32841,150.1445,1.8535517,0.7297,0.711,10.27,0.8679386508907846,False,True
2326,32855,150.29492,1.8578625,-1.0,0.967,10.48,0.061829307294699,False,False
