ID, Smass, SFR, Mass_Clumpy, UV_Clumpy, O3727, O4959, O5007, HBeta, R23
182833.0,10.74,1.4110132904838737,1.0,1.0,0.8945,807.1106,-99.0,-99.0,-99.0,-6.152632323232323
182887.0,10.8,1.4264461936467363,0.0,1.0,0.9773,152.2676,-99.0,-99.0,-99.0,0.4619434343434345
183192.0,10.17,1.3915701954182167,0.0,1.0,0.4035,-99.0,128.5783,402.5632,211.7662,2.0406537964982134
183192.0,10.17,1.3915701954182167,0.0,1.0,0.4035,-99.0,128.5783,402.5632,211.7662,2.0406537964982134
183204.0,10.74,1.3015942118293569,0.0,0.0,0.7957,430.4592,-99.0,-99.0,243.7538,0.9536639018550686
183376.0,9.92,0.8468935433166251,0.0,0.0,0.6096,-99.0,76.7859,237.6303,539.7197,0.3991260648814561
183621.0,10.63,1.582029254675878,0.0,0.0,0.6788,-99.0,2780.4441,8334.5732,945.3381,11.652991982445224
183666.0,10.64,1.1713168246565726,0.0,0.0,0.8853,423.9428,-99.0,-99.0,-99.0,-2.282250505050505
183872.0,11.04,1.469409608516755,0.0,1.0,0.7559,188.0753,-99.0,-99.0,-99.0,0.10024949494949496
183898.0,9.98,1.022593314021462,0.0,1.0,0.8248,1493.8057,-99.0,-99.0,-99.0,-13.088946464646463
184044.0,10.63,1.3159703454569178,0.0,0.0,0.7428,452.9468,-99.0,-99.0,-99.0,-2.575220202020202
184116.0,10.06,0.5740312677277188,0.0,1.0,0.5196,-99.0,66.2277,131.8389,314.5956,0.31490141629444274
184303.0,10.26,0.6711728427150833,0.0,1.0,0.6067,-99.0,22.2883,43.5987,202.9887,-0.16312730708655215
184374.0,10.22,1.41458899436304,1.0,0.0,0.6178,-99.0,59.762,152.3539,627.4617,0.1802753857327069
184441.0,10.85,1.6715985944310328,0.0,0.0,1.2002,945.2831,-99.0,-99.0,-99.0,-7.548314141414141
184496.0,10.94,1.88320703335239,0.0,0.0,1.3416,2340.0503,-99.0,-99.0,-99.0,-21.636871717171715
184653.0,10.54,1.437258929583457,0.0,1.0,1.0838,849.0485,-99.0,-99.0,-99.0,-6.576247474747475
184747.0,9.97,0.6249006022044902,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
184747.0,9.97,0.6249006022044902,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
184934.0,10.23,1.0942264852220405,0.0,1.0,0.899,383.2324,-99.0,-99.0,-99.0,-1.8710343434343433
185187.0,10.28,0.3533390953113046,0.0,0.0,0.605,-99.0,-99.0,-99.0,-99.0,3.0
185214.0,10.75,0.8990540679981709,0.0,0.0,0.6026,-99.0,68.5482,165.7125,555.1669,0.24363970546514926
185367.0,10.65,1.1441693000416664,0.0,1.0,0.8239,162.5052,-99.0,-99.0,-99.0,0.3585333333333333
185601.0,10.88,-0.1732774798310078,0.0,1.0,0.8161,-4.5541,-99.0,-99.0,-99.0,2.04600101010101
185625.0,10.67,0.8029104894190399,0.0,0.0,0.9848,269.5402,-99.0,-99.0,-99.0,-0.7226282828282831
185686.0,10.21,1.0704811750660188,1.0,1.0,0.8247,282.592,-99.0,-99.0,-99.0,-0.8544646464646463
185803.0,10.95,1.0502637226457958,0.0,0.0,0.6737,736.9883,91.7287,232.611,306.3212,3.464755296074839
185948.0,10.56,1.1912833008185155,0.0,0.0,0.8512,519.8865,-99.0,-99.0,260.252,1.2368262299617292
186046.0,10.68,1.866322790247996,0.0,0.0,0.9791,332.9343,-99.0,-99.0,-99.0,-1.3629727272727274
186046.0,10.68,1.866322790247996,0.0,0.0,0.9791,332.9343,-99.0,-99.0,-99.0,-1.3629727272727274
186053.0,10.03,0.7246853882373594,0.0,1.0,0.7959,499.2773,-99.0,-99.0,162.7874,1.8507409050086188
186236.0,10.44,1.5247076117940128,0.0,1.0,0.7592,491.1167,-99.0,-99.0,-99.0,-2.9607747474747472
186236.0,10.44,1.5247076117940128,0.0,1.0,0.7592,491.1167,-99.0,-99.0,-99.0,-2.9607747474747472
186313.0,11.34,1.6739788016917687,0.0,0.0,1.1443,510.9807,-99.0,-99.0,-99.0,-3.1614212121212124
186409.0,10.36,0.8397293752063879,0.0,1.0,0.6708,401.4883,-99.0,-99.0,384.7117,0.5289371235655167
186640.0,10.97,0.9663764230889228,0.0,0.0,0.6095,-99.0,24.2758,168.4007,256.1156,0.36575866522773315
186640.0,10.97,0.9663764230889228,0.0,0.0,0.6095,-99.0,24.2758,168.4007,256.1156,0.36575866522773315
186755.0,11.03,1.673997202051136,0.0,1.0,0.9847,872.4973,-99.0,-99.0,-99.0,-6.81310404040404
187201.0,10.82,1.6466291479151367,0.0,0.0,0.7979,768.8112,-99.0,-99.0,307.0708,1.858891174282934
187260.0,10.44,0.7426465899387362,0.0,1.0,0.61,-99.0,150.7984,481.6494,237.0532,2.250329461909816
187660.0,10.5,1.665881047671674,0.0,1.0,0.88,1594.0979,-99.0,-99.0,-99.0,-14.10199898989899
187693.0,10.08,0.865340905624584,0.0,1.0,0.6092,-99.0,23.5457,153.8839,374.025,0.20969079606978147
188064.0,10.83,1.2012058833917914,0.0,0.0,0.9856,238.2031,-99.0,-99.0,-99.0,-0.4060919191919193
188090.0,11.12,2.4839052353060542,0.0,1.0,1.2019,-99.0,-99.0,-99.0,-99.0,3.0
188313.0,10.24,1.490197345962469,0.0,1.0,1.2632,81.7602,-99.0,-99.0,-99.0,1.174139393939394
188347.0,10.47,0.5641924606261979,0.0,1.0,0.8227,165.9837,7.0457,84.0512,86.863,2.9596099605125312
188638.0,10.76,1.4493086594740374,0.0,1.0,0.7522,402.5076,51.8913,-99.0,821.1639,0.4327989820302622
188682.0,10.87,1.303671144664021,0.0,0.0,0.7958,960.0616,-99.0,-99.0,-99.0,-7.697591919191919
188682.0,10.87,1.303671144664021,0.0,0.0,0.7958,960.0616,-99.0,-99.0,-99.0,-7.697591919191919
188694.0,11.45,2.016485950465803,0.0,0.0,1.1473,1185.8506,-99.0,-99.0,-99.0,-9.978288888888889
188694.0,11.45,2.016485950465803,0.0,0.0,1.1473,1185.8506,-99.0,-99.0,-99.0,-9.978288888888889
188771.0,10.49,0.8989444668665094,0.0,0.0,0.7965,191.6152,-99.0,-99.0,-99.0,0.06449292929292942
188896.0,11.22,1.1121356026819116,0.0,0.0,0.9813,655.5516,-99.0,-99.0,-99.0,-4.621733333333333
188896.0,11.22,1.1121356026819116,0.0,0.0,0.9813,655.5516,-99.0,-99.0,-99.0,-4.621733333333333
188937.0,10.15,1.3209351954685953,0.0,1.0,0.9888,1101.8965,-99.0,-99.0,-99.0,-9.130267676767678
189260.0,10.44,1.6838122357412948,1.0,1.0,1.1474,922.3414,-99.0,-99.0,-99.0,-7.316579797979799
189475.0,11.09,1.4349200296496605,0.0,1.0,0.6118,969.7429,153.3434,325.8725,947.6984,1.5289239699043493
189535.0,9.97,1.473326360897987,0.0,1.0,0.9534,189.6071,-99.0,-99.0,-99.0,0.08477676767676764
189862.0,10.71,1.6724026811039918,0.0,1.0,1.1454,529.3969,-99.0,-99.0,-99.0,-3.347443434343434
189862.0,10.71,1.6724026811039918,0.0,1.0,1.1454,529.3969,-99.0,-99.0,-99.0,-3.347443434343434
190020.0,10.25,0.8411090844681539,0.0,1.0,0.6081,-99.0,72.1148,206.4619,586.2798,0.30629863079028136
190099.0,10.77,1.761062896966188,0.0,0.0,0.8826,947.096,-99.0,-99.0,-99.0,-7.566626262626262
190268.0,11.0,1.3751513015702792,0.0,0.0,0.8902,576.7566,-99.0,-99.0,-99.0,-3.825824242424243
190512.0,10.31,1.3192726631218907,1.0,1.0,0.8178,1721.636,-99.0,-99.0,-99.0,-15.390262626262626
190512.0,10.31,1.3192726631218907,1.0,1.0,0.8178,1721.636,-99.0,-99.0,-99.0,-15.390262626262626
190857.0,10.33,0.996248914569132,1.0,0.0,0.796,263.2232,-99.0,-99.0,-99.0,-0.6588202020202022
190857.0,10.33,0.996248914569132,1.0,0.0,0.796,263.2232,-99.0,-99.0,-99.0,-0.6588202020202022
191110.0,10.24,1.0330616925381737,0.0,0.0,0.796,848.9935,-99.0,-99.0,-99.0,-6.57569191919192
191313.0,10.54,1.4668824424384406,1.0,1.0,0.6737,806.9252,77.6579,317.7819,440.5741,2.7290868891294338
191595.0,10.53,1.3995006613146106,0.0,0.0,0.8145,266.8059,-99.0,-99.0,-99.0,-0.695009090909091
191595.0,10.53,1.3995006613146106,0.0,0.0,0.8145,266.8059,-99.0,-99.0,-99.0,-0.695009090909091
191734.0,10.62,1.6378398258490054,0.0,1.0,0.9616,478.633,-99.0,-99.0,-99.0,-2.8346767676767675
191789.0,10.59,1.5176444811652583,0.0,0.0,0.9245,347.2702,-99.0,-99.0,-99.0,-1.5077797979797978
191956.0,10.33,1.0863598306747482,0.0,0.0,0.678,122.4461,-99.0,-99.0,29.3849,-2.5711811168321144
191956.0,10.33,1.0863598306747482,0.0,0.0,0.678,122.4461,-99.0,-99.0,29.3849,-2.5711811168321144
191981.0,10.75,1.9576120752859805,1.0,1.0,1.2774,-99.0,-99.0,-99.0,-99.0,3.0
192012.0,10.79,2.007555758625102,1.0,1.0,1.3329,1240.1089,-99.0,-99.0,-99.0,-10.526352525252525
192049.0,10.65,1.9091814759778527,0.0,1.0,0.9273,1551.5614,-99.0,-99.0,-99.0,-13.672337373737374
192609.0,10.53,0.8799555851227493,1.0,1.0,0.5636,-99.0,93.1342,121.7524,297.7946,0.3891494338715343
192651.0,10.45,1.215293798186514,1.0,1.0,0.9295,547.6838,-99.0,-99.0,-99.0,-3.532159595959596
192651.0,10.45,1.215293798186514,1.0,1.0,0.9295,547.6838,-99.0,-99.0,-99.0,-3.532159595959596
192679.0,9.89,0.6031443726201823,1.0,0.0,0.6207,1916.4797,380.427,1223.5227,993.1388,3.5447506431125237
193274.0,10.99,1.0656170557268725,0.0,0.0,1.141,53.1151,-99.0,-99.0,-99.0,1.4634838383838384
193416.0,10.83,1.2493695946915162,0.0,1.0,0.7436,-99.0,18.0936,69.1996,264.0888,-0.044329028720642455
193477.0,10.35,1.4101020766428607,0.0,1.0,0.9604,-99.0,-99.0,-99.0,-99.0,3.0
193503.0,10.17,2.174501731239816,0.0,0.0,1.1433,421.0794,-99.0,-99.0,-99.0,-2.253327272727273
193608.0,10.93,0.9132308711135606,0.0,0.0,0.5826,-99.0,-99.0,-99.0,-99.0,3.0
193680.0,10.45,1.5551307390800104,0.0,0.0,0.7949,1224.2225,-99.0,-99.0,-99.0,-10.365883838383839
193918.0,10.19,1.0953088613853812,0.0,0.0,0.8116,617.8749,-99.0,-99.0,-99.0,-4.241160606060606
193951.0,10.54,1.2596894227169144,0.0,0.0,0.7284,2128.4937,82.0511,-99.0,1247.8257,1.6921792843343424
194071.0,10.05,0.8284665473526783,0.0,0.0,0.8781,377.7568,-99.0,-99.0,-99.0,-1.8157252525252525
194188.0,10.33,0.714078164981856,0.0,0.0,0.7296,253.5389,19.9618,108.9216,127.2042,3.0063653558608916
194374.0,10.97,1.5934411445018062,0.0,1.0,0.809,571.2751,-99.0,-99.0,-99.0,-3.770455555555555
196913.0,11.06,1.7177536932107156,0.0,0.0,0.7452,1160.2079,265.2891,1013.2083,1480.3331,1.6474030743486043
197186.0,10.48,1.344765488622761,0.0,1.0,1.0451,438.3131,-99.0,-99.0,-99.0,-2.4274050505050506
197238.0,10.32,1.1639064334577516,0.0,1.0,0.6188,-99.0,152.394,370.0829,575.6923,0.7355959077444669
197299.0,9.87,0.5850092799024611,1.0,0.0,0.6101,-99.0,163.1743,463.1267,802.6611,0.6569410178218429
197383.0,9.9,1.416640507338281,0.0,0.0,0.9255,1784.9567,-99.0,-99.0,-99.0,-16.029865656565658
197449.0,10.83,1.007491733295336,0.0,0.0,0.7954,481.4107,-99.0,-99.0,-99.0,-2.8627343434343437
197759.0,10.99,1.0341469771060456,0.0,0.0,0.7945,36.1686,1.8264,23.6522,13.4499,4.583469022074514
197800.0,10.06,0.8218409272004543,0.0,0.0,0.7284,386.9952,-99.0,-99.0,-99.0,-1.9090424242424244
197996.0,11.04,1.5811870690958976,0.0,0.0,0.4871,-99.0,22.336,29.503,43.1975,-1.0917529949649865
198009.0,10.68,1.2160074681083122,0.0,0.0,0.6254,-99.0,167.1341,243.3891,997.4614,0.31231604551313963
198009.0,10.68,1.2160074681083122,0.0,0.0,0.6254,-99.0,167.1341,243.3891,997.4614,0.31231604551313963
198052.0,10.47,1.3408999838587126,0.0,1.0,0.8596,741.9573,-99.0,-99.0,-99.0,-5.494518181818182
198052.0,10.47,1.3408999838587126,0.0,1.0,0.8596,741.9573,-99.0,-99.0,-99.0,-5.494518181818182
198344.0,10.46,1.5746330722545174,0.0,1.0,0.8776,756.0943,-99.0,-99.0,-99.0,-5.637316161616162
198588.0,10.85,2.540387043154345,0.0,0.0,0.9323,961.5096,-99.0,-99.0,-99.0,-7.712218181818182
198808.0,10.71,2.1024817292720765,0.0,1.0,0.2254,-99.0,-25.9591,54.3748,116.1008,-0.6079570511142043
198824.0,10.95,1.5295971612254249,0.0,1.0,0.8206,1056.4023,996.0315,2525.5522,305.0428,15.007684167598775
198831.0,10.51,1.272491400688568,0.0,1.0,0.7945,838.4374,-99.0,-99.0,-99.0,-6.469064646464647
198951.0,10.29,1.3363996889860834,0.0,1.0,0.7512,1589.672,-99.0,-99.0,-99.0,-14.05729292929293
198951.0,10.29,1.3363996889860834,0.0,1.0,0.7512,1589.672,-99.0,-99.0,-99.0,-14.05729292929293
199003.0,10.19,1.244771761495295,0.0,0.0,0.772,3385.6086,-99.0,-99.0,-99.0,-32.19806666666667
199078.0,10.76,1.4199062063695942,0.0,0.0,0.8875,362.2446,-99.0,-99.0,-99.0,-1.6590363636363636
199078.0,10.76,1.4199062063695942,0.0,0.0,0.8875,362.2446,-99.0,-99.0,-99.0,-1.6590363636363636
199220.0,10.73,1.4571852565536685,0.0,1.0,0.9257,819.1348,-99.0,-99.0,-99.0,-6.2740888888888895
199389.0,10.5,1.9106830893676237,1.0,1.0,0.8805,858.3308,-99.0,-99.0,-99.0,-6.67000808080808
199499.0,10.23,1.3055233332112557,0.0,1.0,0.8215,1829.2689,-99.0,-99.0,1240.1643,1.3153651496015488
199592.0,10.4,1.0023820749327608,0.0,0.0,0.6107,-99.0,78.5522,171.6406,343.9451,0.4395841080451502
199615.0,10.28,0.2678754193188975,0.0,0.0,0.6562,-99.0,5.4189,175.4995,154.7219,0.5294557525469892
199960.0,10.79,1.4738663557866918,0.0,0.0,0.922,1077.302,-99.0,-99.0,-99.0,-8.881838383838383
199996.0,11.09,1.5432234514864356,1.0,0.0,1.1673,375.0865,-99.0,-99.0,-99.0,-1.7887525252525254
199996.0,11.09,1.5432234514864356,1.0,0.0,1.1673,375.0865,-99.0,-99.0,-99.0,-1.7887525252525254
200059.0,11.22,1.509860859929156,0.0,0.0,0.7945,378.4671,134.9022,664.2848,258.267,4.559831879411617
200182.0,10.51,1.2894105608859898,0.0,1.0,0.6096,-99.0,227.5439,596.9973,1548.3757,0.46858214062646425
200438.0,10.47,0.6665179805548809,0.0,0.0,0.6221,738.3397,-99.0,-99.0,485.7252,1.1124390910745419
200438.0,10.47,0.6665179805548809,0.0,0.0,0.6221,738.3397,-99.0,-99.0,485.7252,1.1124390910745419
200442.0,10.59,1.0976736994490977,0.0,0.0,0.6096,-99.0,106.5066,329.3999,250.31,1.3459570133035037
200573.0,10.5,1.2939588856216977,0.0,1.0,0.7953,-99.0,-6.2757,12.6465,22.9955,-4.0281446369941944
200633.0,10.22,0.9571761304048462,0.0,1.0,0.6919,1418.1411,60.1979,190.2333,848.2501,1.9670758659503844
200976.0,10.71,0.8196097327515852,0.0,0.0,0.6119,-99.0,87.1827,97.6313,305.406,0.28098334675808595
201147.0,10.53,0.9021661292710512,0.0,1.0,0.609,-99.0,32.2066,80.5025,242.781,0.05646693934039322
201268.0,10.68,1.4483352337401756,0.0,1.0,0.7897,-99.0,35.2111,147.1301,578.0986,0.144164334596209
201274.0,10.38,0.7389390312034796,0.0,0.0,0.6221,-99.0,175.7164,480.6839,300.2978,1.8561584533752828
201540.0,10.93,0.6127838567197355,0.0,0.0,0.7434,-99.0,69.1275,190.4645,292.0122,0.5499496253923637
201618.0,10.38,0.7279477095447968,1.0,1.0,0.6323,894.4856,317.2089,973.0381,423.8281,5.154761092999733
201618.0,10.38,0.7279477095447968,1.0,1.0,0.6323,894.4856,317.2089,973.0381,423.8281,5.154761092999733
201751.0,10.47,1.5059499715036158,0.0,0.0,0.7718,275.8362,-99.0,-99.0,-99.0,-0.7862242424242426
202069.0,10.87,0.6572471298837164,0.0,0.0,0.6094,-99.0,152.247,252.8216,433.1994,0.7065305261272291
202069.0,10.87,0.6572471298837164,0.0,0.0,0.6094,-99.0,152.247,252.8216,433.1994,0.7065305261272291
202224.0,10.11,1.0438729123914243,1.0,0.0,0.9398,459.5813,-99.0,-99.0,-99.0,-2.6422353535353533
202544.0,10.83,1.0182010224962914,0.0,1.0,1.0937,105.3197,-99.0,-99.0,-99.0,0.9361646464646465
202581.0,10.33,0.6811507499324214,0.0,1.0,0.6085,-99.0,41.5899,127.6506,219.7478,0.31964142530664696
202594.0,10.67,1.4980485193536124,0.0,0.0,0.8528,390.8285,-99.0,-99.0,-99.0,-1.9477626262626264
202701.0,9.95,0.9853366417356128,1.0,0.0,0.6101,-99.0,18.4377,64.4365,312.0481,-0.051677289494792625
202716.0,10.91,1.1860234931174465,0.0,0.0,0.8367,774.6177,-99.0,-99.0,-99.0,-5.824421212121212
202866.0,10.89,1.1673764184135829,1.0,1.0,0.7238,412.7659,-0.8337,102.4018,86.0413,5.977757193347845
202942.0,10.41,1.3909174524973114,0.0,0.0,0.7358,671.9687,-99.0,-99.0,706.6835,0.6706944480803642
203019.0,10.76,1.1091396439040162,0.0,0.0,0.607,-99.0,476.6808,1073.9839,601.049,2.415218559551717
203019.0,10.76,1.1091396439040162,0.0,0.0,0.607,-99.0,476.6808,1073.9839,601.049,2.415218559551717
203165.0,10.58,0.7156691424009902,0.0,1.0,0.6558,131.3304,30.6445,129.235,20.8403,13.973402494205938
203338.0,10.34,1.4941406741004333,1.0,1.0,0.7943,630.7908,85.0654,190.832,538.0367,1.6851790965188804
203467.0,10.92,1.8152057160707973,0.0,0.0,0.9184,252.839,-99.0,-99.0,-99.0,-0.5539292929292929
204964.0,10.57,1.0719924071241762,0.0,0.0,0.9628,187.5284,-99.0,-99.0,-99.0,0.10577373737373733
205039.0,10.69,1.2875330110507217,0.0,0.0,0.9118,287.2152,-99.0,-99.0,-99.0,-0.9011636363636362
205048.0,10.97,0.937718443617264,0.0,0.0,0.6553,495.9023,-99.0,-99.0,636.8828,0.4677505814256564
205048.0,10.97,0.937718443617264,0.0,0.0,0.6553,495.9023,-99.0,-99.0,636.8828,0.4677505814256564
205196.0,10.29,0.8012664704896202,0.0,0.0,0.6272,395.3464,53.5329,149.42,415.7104,1.4392213906604214
205271.0,10.71,1.082569964269923,0.0,0.0,0.8901,22.3286,0.0,0.0,0.0,N/A
205286.0,10.2,0.8385342705118686,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
205802.0,10.97,1.427096432549316,0.0,1.0,0.7319,395.819,-99.0,-99.0,866.0601,0.22841255474071603
205883.0,10.73,1.942831191137904,0.0,0.0,0.8902,751.1226,-99.0,-99.0,-99.0,-5.58709696969697
205906.0,10.51,1.2388987922278405,0.0,1.0,0.6991,733.3498,167.2393,455.6291,1402.9277,0.9667056969507408
206042.0,10.72,0.9093420383613084,0.0,1.0,0.6135,-99.0,-8.6348,-56.4576,408.613,-0.4015838947855306
206042.0,10.72,0.9093420383613084,0.0,1.0,0.6135,-99.0,-8.6348,-56.4576,408.613,-0.4015838947855306
206098.0,10.47,0.8929845507107166,0.0,0.0,0.6733,-99.0,23.9203,62.501,332.0009,-0.037887547895201504
206098.0,10.47,0.8929845507107166,0.0,0.0,0.6733,-99.0,23.9203,62.501,332.0009,-0.037887547895201504
206160.0,10.99,1.2192176570229067,0.0,0.0,0.6775,-99.0,69.2981,165.35,629.6123,0.2154470298626631
206160.0,10.99,1.2192176570229067,0.0,0.0,0.6775,-99.0,69.2981,165.35,629.6123,0.2154470298626631
206335.0,9.92,1.0881715398643523,0.0,1.0,0.9905,384.2189,-99.0,-99.0,-99.0,-1.88099898989899
206349.0,10.66,1.2763698802694396,0.0,1.0,0.604,-99.0,40.9371,97.0692,195.7111,0.19930550694365315
206363.0,10.75,1.4994533803133372,0.0,0.0,0.9258,357.9705,-99.0,-99.0,-99.0,-1.6158636363636365
206604.0,10.53,1.004536317851323,0.0,1.0,0.7236,486.7344,57.465,186.3695,341.9826,2.1362750619475963
206652.0,10.49,1.733333713284824,1.0,1.0,0.6925,1528.9259,141.1521,503.5232,1355.856,1.6031209803990984
206728.0,10.07,1.3910233693700995,0.0,0.0,0.8997,2122.2554,-99.0,-99.0,-99.0,-19.43692323232323
206763.0,10.78,2.3982577959368365,0.0,0.0,0.688,-99.0,-99.0,-99.0,-99.0,3.0
206763.0,10.78,2.3982577959368365,0.0,0.0,0.688,-99.0,-99.0,-99.0,-99.0,3.0
206894.0,10.61,1.6505891888201731,0.0,1.0,0.9141,534.9952,-99.0,-99.0,-99.0,-3.4039919191919186
206929.0,10.88,1.4405470191164416,0.0,1.0,0.6951,-99.0,87.6912,241.0433,861.3943,0.2667007432020388
206929.0,10.88,1.4405470191164416,0.0,1.0,0.6951,-99.0,87.6912,241.0433,861.3943,0.2667007432020388
207034.0,10.05,1.193653224907199,0.0,1.0,0.6886,2575.4561,412.9609,1282.0238,1408.0195,3.032941518210508
207078.0,10.5,1.400986729905164,0.0,1.0,0.7044,1661.9176,-99.0,-99.0,1533.3596,0.9547125149247443
207182.0,10.65,1.070000903802345,0.0,0.0,0.7018,-99.0,37.917,117.6769,287.8229,0.19662750948586788
207245.0,10.46,1.1253185781235264,0.0,0.0,0.7325,-99.0,122.1264,331.9739,154.8271,2.293528070990156
207269.0,10.98,1.2262389170759846,0.0,0.0,0.605,-99.0,128.1574,468.3245,1388.4633,0.35829675872599587
207269.0,10.98,1.2262389170759846,0.0,0.0,0.605,-99.0,128.1574,468.3245,1388.4633,0.35829675872599587
207327.0,10.45,0.4640422054388108,1.0,0.0,0.7489,918.7499,159.596,-99.0,338.2381,2.895433423969683
207332.0,10.6,1.1493422992912656,1.0,1.0,0.6899,-99.0,7.7572,92.6496,175.5279,0.008014680287293383
207356.0,10.95,1.5723952428178445,0.0,0.0,0.7999,-99.0,22.0568,84.6735,248.7736,0.03107363482298765
207356.0,10.95,1.5723952428178445,0.0,0.0,0.7999,-99.0,22.0568,84.6735,248.7736,0.03107363482298765
207412.0,10.64,1.85196732126388,0.0,0.0,0.9413,588.933,-99.0,-99.0,-99.0,-3.9488181818181816
207519.0,10.63,1.6212593923832503,0.0,0.0,1.0258,256.2334,-99.0,-99.0,-99.0,-0.5882161616161617
207648.0,10.03,1.1214941862416652,0.0,1.0,1.1298,252.2952,-99.0,-99.0,-99.0,-0.5484363636363636
207822.0,10.9,1.3960423448109982,0.0,0.0,0.6672,294.6048,53.0749,145.7506,331.6665,1.487730295341857
207948.0,10.38,1.0432050388876584,0.0,0.0,0.6669,-99.0,37.9028,99.357,199.1008,0.19216296468924285
208074.0,10.51,1.3695498016648924,0.0,0.0,0.9112,224.4834,-99.0,-99.0,-99.0,-0.2675090909090908
208074.0,10.51,1.3695498016648924,0.0,0.0,0.9112,224.4834,-99.0,-99.0,-99.0,-0.2675090909090908
208125.0,10.0,0.5563025007672873,0.0,0.0,0.5984,-99.0,35.2528,134.6758,375.3904,0.18894622771386807
208171.0,10.58,1.567943418114319,0.0,0.0,1.0284,657.4999,-99.0,-99.0,-99.0,-4.641413131313132
208396.0,10.76,1.7824726241662865,0.0,0.0,0.8925,590.3419,-99.0,-99.0,268.5053,1.4612072834316494
208396.0,10.76,1.7824726241662865,0.0,0.0,0.8925,590.3419,-99.0,-99.0,268.5053,1.4612072834316494
208640.0,10.73,1.0261245167454502,0.0,0.0,0.7019,1056.1572,136.515,362.4769,632.4518,2.458921138338131
208756.0,10.78,1.0565237240791003,0.0,1.0,0.7474,624.6069,-99.0,-99.0,361.3951,1.180444615878854
208828.0,10.25,1.4009694792256555,1.0,0.0,0.6972,328.7914,-2.7599,-99.0,158.3058,1.4341325459964196
208838.0,10.55,0.986189299736824,0.0,0.0,0.6791,-99.0,30.7236,69.7591,300.3984,0.004935778619326895
208838.0,10.55,0.986189299736824,0.0,0.0,0.6791,-99.0,30.7236,69.7591,300.3984,0.004935778619326895
209031.0,10.7,1.146252102092995,0.0,0.0,0.7777,432.6541,45.4074,82.3878,459.5656,1.2195196942503963
209157.0,10.58,1.313128713845194,0.0,1.0,0.9143,510.559,-99.0,-99.0,-99.0,-3.1571616161616163
209290.0,10.7,1.5284024379536174,0.0,0.0,0.7754,-99.0,60.6686,176.9776,567.5604,0.24428448496406727
209290.0,10.7,1.5284024379536174,0.0,0.0,0.7754,-99.0,60.6686,176.9776,567.5604,0.24428448496406727
209346.0,10.29,1.0488688957399306,0.0,0.0,0.923,120.0704,-99.0,-99.0,-99.0,0.7871676767676767
209367.0,10.81,1.0110626947297348,0.0,1.0,0.608,-99.0,255.6855,858.3824,854.6738,1.1876670374124023
209451.0,10.27,0.6898414091375048,0.0,0.0,0.6978,-99.0,-25.3831,56.4066,178.1984,-0.3814652656813978
209487.0,10.24,1.0443829470735368,0.0,0.0,0.6556,-99.0,47.5381,170.1289,456.5756,0.2599065740700992
209607.0,11.01,1.2083069623536629,0.0,0.0,0.703,-99.0,385.5907,639.6734,339.0177,2.7321998231950726
209623.0,10.36,1.1998100089538069,0.0,1.0,0.6968,528.0961,-99.0,-99.0,321.3627,1.027176147076185
209724.0,10.33,1.31492005599242,0.0,1.0,0.7316,117.4084,23.9943,102.9239,110.5477,2.210146389296204
209793.0,10.59,1.5148000217377156,0.0,1.0,0.8701,259.6111,-99.0,-99.0,-99.0,-0.6223343434343437
210003.0,10.66,0.9919787909945836,0.0,0.0,0.7388,-99.0,16.9068,73.0509,207.9993,-0.04347274245634479
210003.0,10.66,0.9919787909945836,0.0,0.0,0.7388,-99.0,16.9068,73.0509,207.9993,-0.04347274245634479
210136.0,10.94,1.9125780639457397,0.0,1.0,0.9142,485.4767,-99.0,-99.0,-99.0,-2.9038050505050506
210333.0,10.67,0.576916955965207,0.0,0.0,0.677,-99.0,2.0415,26.8287,18.1515,-3.8635815221882495
210349.0,10.69,1.5951764457520392,1.0,1.0,1.0224,321.5908,-99.0,-99.0,-99.0,-1.2483919191919193
210358.0,11.03,1.2060699237401926,0.0,1.0,0.6043,-99.0,45.0403,195.0871,531.8068,0.26537344012900926
210430.0,10.43,1.059639138323725,1.0,1.0,0.7506,461.22,-99.0,-99.0,-99.0,-2.658787878787879
210462.0,10.3,0.9028727854460794,1.0,0.0,0.731,-99.0,11.1995,58.3717,236.6634,-0.12434875861666825
210541.0,10.81,1.3988250669622897,0.0,0.0,0.7148,-99.0,201.9328,301.2779,282.9,1.4288112407211029
210736.0,10.75,1.177997963096566,0.0,1.0,0.6625,264.5131,15.3579,55.0163,234.2648,1.4295246234176024
210892.0,10.69,0.8519306786402675,0.0,0.0,0.6915,367.0009,178.043,509.3446,193.7879,5.440940843055732
210980.0,10.63,1.3970531430181088,0.0,1.0,0.8975,90.494,-99.0,-99.0,-99.0,1.085919191919192
210980.0,10.63,1.3970531430181088,0.0,1.0,0.8975,90.494,-99.0,-99.0,-99.0,1.085919191919192
211101.0,10.59,0.8302678009336417,0.0,0.0,0.7286,-99.0,11.6531,119.243,279.4239,0.11414950546463631
211283.0,10.14,0.3562171342197351,0.0,0.0,0.8951,-99.0,-99.0,-99.0,-99.0,3.0
